tweet_ID,retweet_count,favorite_count
736010884653420544,3334,8613
735991953473572864,1280,3919
735648611367784448,1230,4382
735635087207878657,2648,6750
735274964362878976,4679,9579
735256018284875776,987,3660
735137028879360001,1089,3412
734912297295085568,571,2972
734787690684657664,7069,13669
734776360183431168,606,2727
734559631394082816,450,1639
733828123016450049,872,3911
733822306246479872,1136,4003
733482008106668032,1059,3432
733460102733135873,1442,4588
733109485275860992,17522,44456
732732193018155009,597,2657
732726085725589504,997,3841
732585889486888962,861,4004
732375214819057664,2823,8792
732005617171337216,6115,16251
731285275100512256,1087,3784
731156023742988288,1427,4172
730924654643314689,2226,6656
730573383004487680,2422,5377
730427201120833536,1171,3782
730211855403241472,1178,4157
730196704625098752,2157,5319
729854734790754305,1256,4374
729838605770891264,426,1849
729823566028484608,1385,4338
729463711119904772,2573,6315
729113531270991872,367,2049
728986383096946689,911,3443
728760639972315136,1901,5069
728751179681943552,754,3022
728653952833728512,1167,3603
728409960103686147,2260,5355
728387165835677696,1071,3977
728046963732717569,1318,4697
728035342121635841,1867,4932
728015554473250816,1214,4455
727685679342333952,717,3191
727644517743104000,1953,6403
727524757080539137,1374,4872
727314416056803329,831,3605
727286334147182592,917,3306
727175381690781696,1538,4192
727155742655025152,1486,3959
726935089318363137,2731,7470
726887082820554753,1672,4176
726828223124897792,1122,3864
726224900189511680,1296,4786
725842289046749185,2955,7658
725786712245440512,1520,4511
725729321944506368,1995,5625
725458796924002305,698,1533
724983749226668032,1455,4016
724771698126512129,718,2581
724405726123311104,1841,5772
724049859469295616,1977,4708
724046343203856385,617,2888
724004602748780546,1783,4535
723912936180330496,1370,4223
723688335806480385,3327,8406
723673163800948736,1004,3279
723179728551723008,2100,5735
722974582966214656,1754,4473
722613351520608256,1824,5369
721503162398597120,2117,5066
721001180231503872,685,2733
720785406564900865,861,3387
720775346191278080,754,2689
720415127506415616,1669,4480
720389942216527872,2822,6954
720340705894408192,1092,3115
720059472081784833,1262,4207
720043174954147842,2240,5310
719991154352222208,1968,5249
719704490224398336,1628,4954
719551379208073216,2177,5501
719367763014393856,823,3011
719339463458033665,1393,4793
719332531645071360,1070,3691
718971898235854848,1223,3795
718939241951195136,1964,5694
718631497683582976,9060,20628
718613305783398402,539,2656
718540630683709445,1129,2719
718460005985447936,596,2832
718454725339934721,1681,5293
718246886998687744,561,2097
718234618122661888,1118,4201
717841801130979328,666,2648
717790033953034240,1263,3155
717537687239008257,2059,6256
717428917016076293,506,1737
717421804990701568,943,3429
717047459982213120,2128,6799
717009362452090881,1098,3565
716802964044845056,1311,4609
716791146589110272,1473,5190
716730379797970944,475,1335
716447146686459905,6594,14263
716439118184652801,246,2562
716285507865542656,1218,3025
716080869887381504,1926,5252
715928423106027520,985,3470
715758151270801409,1588,4063
715733265223708672,1908,5070
715704790270025728,630,3038
715696743237730304,1443,4237
715680795826982913,1808,4699
715360349751484417,1764,5926
715342466308784130,766,3279
715220193576927233,734,2613
715200624753819648,2098,5565
715009755312439296,1391,4527
714982300363173890,1162,4076
714962719905021952,4796,7990
714957620017307648,1588,4487
714631576617938945,1115,3554
714606013974974464,1036,3924
714485234495041536,1303,2951
714258258790387713,805,3265
714251586676113411,938,3552
714214115368108032,985,2471
714141408463036416,1560,4657
713919462244790272,867,3545
713909862279876608,613,2066
713900603437621249,827,3049
713761197720473600,1536,5289
713411074226274305,1432,4778
713177543487135744,3167,7817
713175907180089344,1622,4831
712809025985978368,7555,20286
712717840512598017,5591,13412
712668654853337088,1363,4509
712438159032893441,1745,5773
712309440758808576,26,269
712097430750289920,1165,4123
712092745624633345,1011,3197
712085617388212225,554,3515
712065007010385924,698,2443
711998809858043904,138,0
711968124745228288,2584,8738
711743778164514816,1097,3086
711732680602345472,4621,9713
711694788429553666,20400,35709
711652651650457602,1032,4208
711363825979756544,1281,3981
711306686208872448,812,3584
711008018775851008,703,3255
710997087345876993,1554,4943
710844581445812225,775,2765
710833117892898816,603,2928
710658690886586372,633,2513
710609963652087808,2613,5201
710588934686908417,2099,4947
710296729921429505,828,2560
710283270106132480,578,2298
710272297844797440,1414,4911
710269109699739648,1255,2597
710153181850935296,1001,3141
710140971284037632,1000,2999
710117014656950272,2224,5975
709918798883774466,1207,3235
709901256215666688,112,730
709852847387627521,1331,3803
709566166965075968,1363,3846
709556954897764353,1196,3575
709519240576036864,276,1612
709449600415961088,663,2417
709409458133323776,782,2836
709225125749587968,643,2604
709207347839836162,6529,13684
709198395643068416,716,2623
709179584944730112,760,2200
709158332880297985,469,2224
709042156699303936,1853,5174
708853462201716736,741,1934
708845821941387268,1008,3217
708834316713893888,568,1848
708810915978854401,7800,17967
708738143638450176,914,2984
708711088997666817,829,2771
708479650088034305,760,2756
708469915515297792,921,3343
708400866336894977,11279,17430
708356463048204288,1511,3907
708349470027751425,829,2552
708149363256774660,1722,4639
708130923141795840,935,3682
708119489313951744,1101,2924
708109389455101952,606,2109
708026248782585858,2158,4772
707995814724026368,1268,3372
707983188426153984,2,52
707969809498152960,1090,2932
707776935007539200,1072,3570
707741517457260545,691,2706
707738799544082433,2769,4471
707693576495472641,1121,3739
707629649552134146,988,2823
707610948723478529,7196,18484
707420581654872064,785,2487
707411934438625280,670,2475
707387676719185920,1478,3823
707377100785885184,1208,3585
707315916783140866,725,2691
707297311098011648,901,3008
707059547140169728,754,2790
707038192327901184,897,2391
707021089608753152,1535,4424
707014260413456384,659,2496
706904523814649856,8780,15879
706901761596989440,676,2255
706681918348251136,1091,3608
706644897839910912,1220,2804
706593038911545345,716,2350
706538006853918722,1574,3757
706516534877929472,1147,3388
706346369204748288,1030,3755
706310011488698368,8987,23355
706291001778950144,521,1850
706265994973601792,1027,2964
706169069255446529,2497,4269
706166467411222528,1811,5605
706153300320784384,432,1627
705975130514706432,838,3386
705970349788291072,1005,3424
705898680587526145,640,2582
705786532653883392,592,2125
705591895322394625,1301,3453
705475953783398401,1042,3220
705442520700944385,1850,4860
705428427625635840,1924,4173
705239209544720384,848,3271
705223444686888960,898,2816
705102439679201280,580,2339
705066031337840642,680,2363
704871453724954624,1244,4564
704859558691414016,609,2452
704847917308362754,1722,5571
704819833553219584,1130,2886
704761120771465216,3244,7243
704499785726889984,1119,3196
704491224099647488,97,835
704480331685040129,1193,3707
704364645503647744,3972,8761
704347321748819968,390,1722
704134088924532736,518,1649
704113298707505153,629,2022
704054845121142784,1023,3193
703774238772166656,523,2015
703769065844768768,1267,3609
703631701117943808,766,2840
703611486317502464,1698,4214
703425003149250560,1554,4153
703407252292673536,779,2677
703382836347330562,1280,3821
703356393781329922,429,2079
703268521220972544,617,2143
703079050210877440,3480,8044
703041949650034688,14089,28862
702932127499816960,807,2813
702899151802126337,504,1765
702684942141153280,1212,3508
702671118226825216,632,2390
702598099714314240,3691,11278
702539513671897089,1083,3122
702332542343577600,1740,3483
702321140488925184,1150,3590
702276748847800320,855,2695
702217446468493312,1515,5243
701981390485725185,1102,3740
701952816642965504,1146,4146
701889187134500865,1553,3890
701805642395348998,1890,3738
701601587219795968,521,2286
701570477911896070,1050,3068
701545186879471618,678,2892
701214700881756160,5779,13398
700890391244103680,650,2426
700864154249383937,683,2818
700847567345688576,555,2631
700796979434098688,1080,2661
700747788515020802,10590,25015
700518061187723268,910,2881
700505138482569216,642,2476
700462010979500032,2018,4523
700167517596164096,832,2887
700151421916807169,750,2444
700143752053182464,3103,8230
700062718104104960,774,2876
700029284593901568,657,2250
700002074055016451,1523,3615
699801817392291840,1084,3326
699788877217865730,554,2451
699779630832685056,1393,3028
699775878809702401,686,2135
699691744225525762,5145,11206
699446877801091073,2926,6486
699434518667751424,574,2374
699423671849451520,379,1498
699413908797464576,687,2250
699370870310113280,494,2050
699323444782047232,977,3451
699088579889332224,711,2441
699079609774645248,739,2668
699072405256409088,1320,3274
699060279947165696,2047,4147
699036661657767936,1337,2852
698989035503689728,1108,3689
698953797952008193,1014,2959
698907974262222848,694,2778
698710712454139905,770,2701
698703483621523456,425,1597
698635131305795584,384,1397
698549713696649216,698,2522
698355670425473025,510,2037
698342080612007937,1068,2476
698262614669991936,2258,5186
698195409219559425,6716,18319
698178924120031232,824,3072
697995514407682048,369,1660
697990423684476929,1448,3586
697943111201378304,774,2623
697881462549430272,1332,3293
697630435728322560,610,1901
697616773278015490,1137,3451
697596423848730625,1419,3296
697575480820686848,569,2243
697516214579523584,1275,2265
697482927769255936,762,2652
697463031882764288,1547,3730
697270446429966336,2080,5102
697259378236399616,1126,3597
697255105972801536,1310,3300
697242256848379904,748,2735
696900204696625153,1152,3476
696894894812565505,756,2579
696886256886657024,2001,5285
696877980375769088,798,2676
696754882863349760,396,1605
696744641916489729,1066,2278
696713835009417216,752,2603
696518437233913856,1881,4255
696490539101908992,169,1334
696488710901260288,1163,2779
696405997980676096,1280,3516
696100768806522880,745,2116
695816827381944320,1315,3275
695794761660297217,877,3478
695767669421768709,850,2047
695629776980148225,2364,4992
695446424020918272,2018,4766
695409464418041856,4000,9420
695314793360662529,1664,3991
695095422348574720,680,2873
695074328191332352,1234,3097
695064344191721472,680,1762
695051054296211456,881,2910
694925794720792577,1036,2946
694905863685980160,1048,3031
694669722378485760,13452,25970
694356675654983680,325,1643
694352839993344000,696,2231
694342028726001664,552,1720
694329668942569472,567,2189
694206574471057408,2286,4571
694183373896572928,1036,3219
694001791655137281,1173,3691
693993230313091072,455,2040
693942351086120961,413,1883
693647888581312512,669,2943
693644216740769793,149,1468
693642232151285760,468,2776
693629975228977152,889,2670
693622659251335168,421,1680
693590843962331137,2219,5541
693582294167244802,291,1800
693486665285931008,694,1933
693280720173801472,1398,3654
693267061318012928,921,2602
693262851218264065,567,2440
693231807727280129,835,3115
693155686491000832,3606,8625
693109034023534592,692,1882
693095443459342336,521,2049
692919143163629568,835,2914
692905862751522816,994,2667
692901601640583168,680,1964
692894228850999298,906,2507
692828166163931137,993,3141
692752401762250755,4102,7469
692568918515392513,1729,4720
692535307825213440,1522,3489
692530551048294401,472,2010
692423280028966913,263,1613
692417313023332352,3902,10227
692187005137076224,924,2755
692158366030913536,896,2358
692142790915014657,437,1788
692041934689402880,1420,3704
692017291282812928,1077,3138
691820333922455552,1849,4308
691793053716221953,4710,8888
691756958957883396,1155,3163
691675652215414786,573,2107
691483041324204033,653,2594
691459709405118465,1290,4437
691444869282295808,946,2883
691416866452082688,8638,21182
691321916024623104,743,2816
691096613310316544,1016,3243
691090071332753408,385,1861
690989312272396288,3264,6484
690959652130045952,1415,3899
690938899477221376,2232,4517
690932576555528194,1143,3591
690735892932222976,1439,4113
690728923253055490,596,2372
690690673629138944,893,2530
690649993829576704,321,1425
690607260360429569,19,311
690597161306841088,679,2159
690400367696297985,509,2035
690374419777196032,969,3548
690360449368465409,1003,2913
690348396616552449,571,1639
690248561355657216,475,1837
690021994562220032,1172,3050
690015576308211712,828,2729
690005060500217858,1896,3995
689999384604450816,422,1558
689993469801164801,516,1610
689977555533848577,499,1487
689905486972461056,785,2644
689877686181715968,1336,3302
689835978131935233,845,2355
689661964914655233,1042,3486
689659372465688576,4386,11355
689623661272240129,745,2452
689599056876867584,6219,12731
689557536375177216,516,2249
689517482558820352,1605,3719
689289219123089408,1052,2462
689283819090870273,1246,3609
689280876073582592,814,2188
689275259254616065,284,1265
689255633275777024,1208,2798
689154315265683456,1124,3335
689143371370250240,578,2225
688916208532455424,979,2996
688908934925697024,869,2304
688898160958271489,887,2299
688894073864884227,788,2447
688828561667567616,420,1503
688804835492233216,224,1040
688789766343622656,748,2420
688547210804498433,789,2847
688519176466644993,821,2512
688385280030670848,5004,10145
688211956440801280,936,2417
688179443353796608,668,2318
688116655151435777,885,3083
688064179421470721,407,1873
687841446767013888,2861,5984
687826841265172480,1280,2979
687818504314159109,1077,2751
687807801670897665,799,2616
687732144991551489,745,1930
687704180304273409,950,2651
687664829264453632,575,2113
687494652870668288,653,2098
687480748861947905,281,1753
687476254459715584,614,2177
687460506001633280,612,2231
687399393394311168,701,2075
687317306314240000,10356,21968
687312378585812992,2139,4761
687127927494963200,2576,5987
687124485711986689,569,2361
687109925361856513,2789,6339
687102708889812993,1115,2560
687096057537363968,690,2445
686947101016735744,3570,9390
686760001961103360,1549,3840
686749460672679938,1657,3798
686730991906516992,1345,4529
686683045143953408,905,3056
686618349602762752,1533,4023
686606069955735556,606,2064
686394059078897668,763,1920
686386521809772549,993,3540
686377065986265092,636,2427
686358356425093120,772,2390
686286779679375361,1878,4378
686050296934563840,832,2411
686035780142297088,138,1271
686034024800862208,1321,3406
686007916130873345,471,2701
686003207160610816,730,2002
685973236358713344,608,2309
685943807276412928,693,1792
685906723014619143,3281,8242
685681090388975616,143,2219
685667379192414208,662,2565
685663452032069632,1650,3548
685641971164143616,881,3199
685547936038666240,17649,35994
685532292383666176,1293,3327
685325112850124800,4511,10413
685321586178670592,734,2900
685315239903100929,1226,3660
685307451701334016,494,2255
685268753634967552,1362,3403
685198997565345792,759,2550
685169283572338688,1613,4475
684969860808454144,435,2509
684959798585110529,3546,7283
684940049151070208,1185,3508
684926975086034944,548,3836
684914660081053696,1656,3828
684902183876321280,603,2041
684880619965411328,930,2292
684830982659280897,24370,38343
684800227459624960,1114,2961
684594889858887680,3993,9807
684588130326986752,1586,4481
684567543613382656,1410,3289
684538444857667585,1082,2902
684481074559381504,1315,4233
684460069371654144,627,2163
684241637099323392,3711,8956
684225744407494656,239,1361
684222868335505415,1554,4198
684200372118904832,1167,2377
684195085588783105,593,2096
684188786104872960,1336,3810
684177701129875456,762,2206
684147889187209216,1696,3250
684122891630342144,534,2166
684097758874210310,1616,4496
683857920510050305,1260,4146
683852578183077888,395,2099
683849932751646720,1108,2875
683834909291606017,1256,2865
683828599284170753,1189,3036
683773439333797890,1526,3667
683742671509258241,3756,7129
683515932363329536,3273,8020
683498322573824003,1088,3454
683481228088049664,1112,2867
683462770029932544,760,2672
683449695444799489,1820,4270
683391852557561860,2690,8307
683357973142474752,1059,3221
683142553609318400,1170,3150
683111407806746624,1029,3723
683098815881154561,734,2351
683078886620553216,631,2167
683030066213818368,826,2358
682962037429899265,18393,39005
682808988178739200,209,1941
682788441537560576,1253,2693
682750546109968385,491,1665
682697186228989953,396,1434
682662431982772225,1201,3316
682638830361513985,674,2254
682429480204398592,1311,3752
682406705142087680,2002,8279
682393905736888321,769,2426
682389078323662849,516,1818
682303737705140231,1132,3372
682259524040966145,1372,4561
682242692827447297,1339,3548
682088079302213632,11208,20038
682059653698686977,1908,5418
682047327939461121,1084,3515
682032003584274432,2278,7195
682003177596559360,1717,3448
681981167097122816,1158,3026
681891461017812993,948,2696
681694085539872773,4555,13953
681679526984871937,498,1915
681654059175129088,1039,2892
681610798867845120,529,2093
681579835668455424,1483,3873
681523177663676416,6576,15678
681340665377193984,312,1797
681339448655802368,4574,10153
681320187870711809,859,2908
681302363064414209,2063,4325
681297372102656000,1085,3474
681281657291280384,1254,3508
681261549936340994,308,1588
681242418453299201,618,1638
681231109724700672,539,2616
681193455364796417,1680,4052
680970795137544192,743,2651
680959110691590145,2238,4973
680940246314430465,1217,3525
680934982542561280,493,2272
680913438424612864,701,2599
680889648562991104,415,1936
680836378243002368,1501,3742
680805554198020098,745,2357
680801747103793152,923,2585
680798457301471234,1177,3118
680609293079592961,811,2888
680583894916304897,1509,3926
680497766108381184,2151,4624
680494726643068929,542,1868
680473011644985345,839,2772
680440374763077632,559,1578
680221482581123072,329,1590
680206703334408192,1315,3097
680191257256136705,573,2342
680176173301628928,1753,4252
680161097740095489,823,2527
680145970311643136,1965,3942
680130881361686529,1072,2512
680115823365742593,1025,2962
680100725817409536,1545,3878
680085611152338944,9967,13916
680070545539371008,987,2807
680055455951884288,8025,18203
679877062409191424,722,2147
679872969355714560,745,2359
679862121895714818,700,2671
679854723806179328,1392,3130
679844490799091713,886,2589
679828447187857408,15743,39558
679777920601223168,1270,3373
679736210798047232,912,2295
679729593985699840,928,2357
679722016581222400,538,1807
679530280114372609,2336,5193
679527802031484928,817,2884
679511351870550016,1454,3694
679503373272485890,1664,3468
679475951516934144,722,2289
679462823135686656,21187,34731
679405845277462528,1355,2586
679158373988876288,9140,23469
679148763231985668,1158,3015
679132435750195208,1309,3241
679111216690831360,2878,6486
679062614270468097,9247,18630
679047485189439488,773,2457
679001094530465792,1374,3068
678991772295516161,1329,2530
678969228704284672,527,1788
678800283649069056,1014,2800
678798276842360832,1344,3790
678774928607469569,1038,3025
678767140346941444,1544,3846
678764513869611008,542,1776
678755239630127104,3724,7779
678740035362037760,1920,4086
678708137298427904,2740,6053
678675843183484930,1674,3136
678643457146150913,486,2239
678446151570427904,1777,4340
678424312106393600,2866,5887
678410210315247616,2060,4616
678399652199309312,30797,62146
678396796259975168,472,1722
678389028614488064,469,2035
678380236862578688,1017,2641
678341075375947776,610,1886
678334497360859136,302,1423
678278586130948096,6810,12477
678255464182861824,417,1719
678023323247357953,438,2085
678021115718029313,7114,14950
677961670166224897,1873,3686
677918531514703872,461,1470
677895101218201600,2371,5256
677716515794329600,1101,3310
677700003327029250,1613,3675
677698403548192770,361,1325
677687604918272002,948,2670
677673981332312066,1669,3596
677662372920729601,1097,2123
677644091929329666,885,2031
677573743309385728,816,2312
677565715327688705,512,1403
677557565589463040,1314,2653
677547928504967168,4057,7535
677530072887205888,249,1156
677335745548390400,2007,3314
677334615166730240,327,1470
677331501395156992,264,1179
677328882937298944,1681,3925
677314812125323265,609,1783
677301033169788928,468,1355
677269281705472000,788,2144
677228873407442944,1829,3826
677187300187611136,1031,2964
676975532580409345,1196,3000
676957860086095872,902,2381
676949632774234114,444,1407
676948236477857792,977,2341
676946864479084545,424,1829
676942428000112642,852,2247
676936541936185344,5486,13731
676916996760600576,1997,3217
676897532954456065,813,2419
676864501615042560,802,2278
676821958043033607,17503,25013
676819651066732545,738,1949
676811746707918848,468,1526
676776431406465024,2233,5377
676617503762681856,1103,3123
676613908052996102,219,1172
676606785097199616,488,2029
676603393314578432,440,1268
676593408224403456,2400,4939
676590572941893632,142,992
676588346097852417,893,2519
676582956622721024,311,1299
676575501977128964,1252,2794
676533798876651520,618,2018
676496375194980353,601,1631
676470639084101634,5197,12568
676440007570247681,740,1853
676430933382295552,385,1519
676263575653122048,605,2233
676237365392908289,331,1325
676219687039057920,31810,66833
676215927814406144,655,1873
676191832485810177,1142,2464
676146341966438401,739,2068
676121918416756736,1293,2321
676101918813499392,1280,3027
676098748976615425,1610,3259
676089483918516224,479,1422
675898130735476737,651,1766
675891555769696257,971,2286
675888385639251968,1063,2571
675878199931371520,1562,4506
675870721063669760,628,1771
675853064436391936,1447,2903
675849018447167488,170,1021
675845657354215424,991,2460
675822767435051008,589,1644
675820929667219457,259,1130
675798442703122432,3769,11049
675781562965868544,531,1741
675740360753160193,387,1250
675710890956750848,922,2039
675707330206547968,767,2141
675706639471788032,106,689
675534494439489536,468,1940
675531475945709568,428,1265
675522403582218240,312,1113
675517828909424640,503,1405
675501075957489664,6454,18404
675497103322386432,1437,3377
675489971617296384,669,1395
675483430902214656,1076,1982
675432746517426176,626,1619
675372240448454658,558,1832
675362609739206656,260,1133
675354435921575936,18880,35075
675349384339542016,2520,4230
675334060156301312,1428,2994
675166823650848770,1783,3895
675153376133427200,2724,6033
675149409102012420,1870,4017
675147105808306176,273,1020
675146535592706048,345,1292
675145476954566656,1001,2294
675135153782571009,537,1388
675113801096802304,874,2109
675111688094527488,280,1036
675109292475830276,1250,2991
675047298674663426,363,1136
675015141583413248,1330,2908
675006312288268288,251,1051
675003128568291329,517,1664
674999807681908736,1228,2417
674805413498527744,391,931
674800520222154752,947,3221
674793399141146624,1217,2679
674790488185167872,277,1177
674788554665512960,229,865
674781762103414784,1328,2154
674774481756377088,530,1204
674767892831932416,879,1969
674764817387900928,262,847
674754018082705410,488,1457
674752233200820224,515,1576
674743008475090944,602,1505
674742531037511680,55,525
674739953134403584,431,1189
674737130913071104,102,687
674690135443775488,507,1233
674670581682434048,717,1738
674664755118911488,276,990
674646392044941312,553,1526
674644256330530816,308,1102
674638615994089473,649,1795
674632714662858753,633,1608
674606911342424069,113,1006
674468880899788800,2257,6643
674447403907457024,391,1133
674436901579923456,425,1188
674422304705744896,591,1531
674416750885273600,157,728
674410619106390016,514,1283
674394782723014656,630,1600
674372068062928900,344,920
674330906434379776,83,599
674318007229923329,566,1507
674307341513269249,7608,12080
674291837063053312,6495,15725
674271431610523648,799,1676
674269164442398721,254,954
674265582246694913,931,1753
674262580978937856,498,1383
674255168825880576,614,1569
674082852460433408,185,801
674075285688614912,315,1046
674063288070742018,2435,6735
674053186244734976,1431,3564
674051556661161984,526,1559
674045139690631169,707,1516
674042553264685056,142,768
674038233588723717,452,1169
674036086168010753,240,899
674024893172875264,1349,1908
674019345211760640,339,1204
674014384960745472,708,1671
674008982932058114,390,1288
673956914389192708,1060,2080
673919437611909120,399,1245
673906403526995968,1791,3387
673887867907739649,273,989
673716320723169284,839,3274
673715861853720576,2293,3788
673711475735838725,324,1112
673709992831262724,304,900
673708611235921920,315,1143
673707060090052608,431,1171
673705679337693185,437,1333
673700254269775872,633,1525
673697980713705472,2157,4045
673689733134946305,703,1851
673688752737402881,533,1317
673686845050527744,476,1537
673680198160809984,519,1456
673662677122719744,396,1332
673656262056419329,265,763
673636718965334016,403,1191
673612854080196609,800,1682
673583129559498752,401,1267
673580926094458881,296,875
673576835670777856,610,1474
673363615379013632,337,1085
673359818736984064,727,1551
673355879178194945,649,1602
673352124999274496,594,1754
673350198937153538,227,777
673345638550134785,1415,2684
673343217010679808,288,1032
673342308415348736,645,1357
673320132811366400,8653,14374
673317986296586240,292,920
673295268553605120,3471,7996
673270968295534593,399,1124
673240798075449344,795,1501
673213039743795200,928,2397
673148804208660480,687,1817
672997845381865473,782,2081
672995267319328768,327,1011
672988786805112832,312,1031
672984142909456390,591,1326
672980819271634944,1071,1921
672975131468300288,1010,1798
672970152493887488,386,1014
672968025906282496,597,1395
672964561327235073,696,1518
672902681409806336,546,1440
672898206762672129,458,939
672884426393653248,895,1653
672877615439593473,403,1093
672834301050937345,621,1392
672828477930868736,529,1332
672640509974827008,347,1028
672622327801233409,541,1369
672614745925664768,641,1295
672609152938721280,421,1172
672604026190569472,441,1177
672594978741354496,656,1406
672591762242805761,363,1007
672591271085670400,205,779
672538107540070400,402,1085
672523490734551040,188,689
672488522314567680,480,1181
672482722825261057,662,1212
672481316919734272,136,752
672475084225949696,766,1526
672466075045466113,594,1436
672272411274932228,3660,6858
672267570918129665,664,1584
672264251789176834,380,1206
672256522047614977,1691,2992
672254177670729728,796,1501
672248013293752320,655,1823
672245253877968896,169,727
672239279297454080,344,945
672231046314901505,1084,1943
672222792075620352,230,826
672205392827572224,1261,2399
672169685991993344,402,1068
672160042234327040,392,917
672139350159835138,788,1861
672125275208069120,1242,2559
672095186491711488,394,1059
672082170312290304,397,997
672068090318987265,560,1385
671896809300709376,4494,8955
671891728106971137,611,1407
671882082306625538,1486,3667
671879137494245376,746,1497
671874878652489728,599,1322
671866342182637568,545,1187
671855973984772097,501,973
671789708968640512,3793,7479
671768281401958400,569,1263
671763349865160704,996,1781
671744970634719232,838,1420
671743150407421952,244,774
671735591348891648,815,1527
671729906628341761,4766,9073
671561002136281088,7884,13615
671550332464455680,228,963
671547767500775424,648,1437
671544874165002241,1140,2114
671542985629241344,613,1159
671538301157904385,434,986
671536543010570240,440,1247
671533943490011136,627,1088
671528761649688577,280,892
671520732782923777,579,1488
671518598289059840,317,1006
671511350426865664,785,1728
671504605491109889,3840,7465
671497587707535361,479,975
671488513339211776,514,1070
671486386088865792,225,617
671485057807351808,252,804
671390180817915904,802,1509
671362598324076544,321,1185
671357843010908160,156,424
671355857343524864,119,504
671347597085433856,471,1024
671186162933985280,238,783
671182547775299584,377,1187
671166507850801152,385,932
671163268581498880,1194,1755
671159727754231808,89,397
671154572044468225,238,764
671151324042559489,165,711
671147085991960577,251,708
671141549288370177,705,1240
671138694582165504,445,993
671134062904504320,212,795
671122204919246848,2749,3709
671115716440031232,834,1424
671109016219725825,476,1218
670995969505435648,315,1168
670842764863651840,9509,25673
670840546554966016,212,628
670838202509447168,751,1180
670833812859932673,134,472
670832455012716544,242,775
670826280409919488,4452,5930
670823764196741120,204,820
670822709593571328,105,647
670815497391357952,1697,3385
670811965569282048,291,1195
670807719151067136,538,1225
670804601705242624,1029,2090
670803562457407488,95,360
670797304698376195,260,775
670792680469889025,297,888
670789397210615808,254,698
670786190031921152,217,638
670783437142401025,428,869
670782429121134593,857,1680
670780561024270336,312,827
670778058496974848,77,345
670764103623966721,460,1147
670755717859713024,121,473
670733412878163972,556,1023
670727704916926465,401,882
670717338665226240,542,1297
670704688707301377,401,807
670691627984359425,263,628
670679630144274432,314,793
670676092097810432,45,264
670668383499735048,5500,11400
670474236058800128,830,1630
670468609693655041,90,371
670465786746662913,604,1038
670452855871037440,223,577
670449342516494336,728,1261
670444955656130560,2142,7091
670442337873600512,211,689
670435821946826752,566,1124
670434127938719744,702,1495
670433248821026816,122,343
670428280563085312,689,1480
670427002554466305,178,547
670421925039075328,701,1408
670420569653809152,339,667
670417414769758208,348,603
670411370698022913,985,2169
670408998013820928,246,596
670403879788544000,173,456
670385711116361728,233,591
670374371102445568,292,784
670361874861563904,71,343
670338931251150849,120,447
670319130621435904,1348,4087
670303360680108032,151,450
670290420111441920,312,748
670093938074779648,363,1102
670086499208155136,274,737
670079681849372674,1362,2379
670073503555706880,866,1667
670069087419133954,275,672
670061506722140161,372,819
670055038660800512,357,711
670046952931721218,191,683
670040295598354432,118,798
670037189829525505,305,621
670003130994700288,100,350
669993076832759809,91,342
669972011175813120,175,469
669970042633789440,65,317
669942763794931712,182,533
669926384437997569,113,398
669923323644657664,62,248
669753178989142016,430,853
669749430875258880,71,287
669684865554620416,98,551
669683899023405056,118,411
669682095984410625,144,374
669680153564442624,310,709
669661792646373376,478,854
669625907762618368,1956,3754
669603084620980224,397,1003
669597912108789760,163,548
669583744538451968,1012,1580
669573570759163904,156,465
669571471778410496,1077,1677
669567591774625800,61,248
669564461267722241,132,408
669393256313184256,82,384
669375718304980992,786,1420
669371483794317312,196,520
669367896104181761,171,484
669363888236994561,249,663
669359674819481600,134,388
669354382627049472,1385,2876
669353438988365824,279,688
669351434509529089,207,471
669328503091937280,450,1074
669327207240699904,126,607
669324657376567296,222,520
669216679721873412,419,956
669214165781868544,182,467
669203728096960512,519,1069
669037058363662336,333,692
669015743032369152,402,782
669006782128353280,269,608
669000397445533696,6925,22047
668994913074286592,252,465
668992363537309700,379,795
668989615043424256,353,720
668988183816871936,513,958
668986018524233728,182,577
668981893510119424,336,570
668979806671884288,378,836
668975677807423489,635,1381
668967877119254528,25,161
668960084974809088,263,753
668955713004314625,77,298
668932921458302977,62,282
668902994700836864,107,335
668892474547511297,163,419
668872652652679168,321,560
668852170888998912,179,478
668826086256599040,150,465
668815180734689280,290,608
668779399630725120,405,745
668655139528511488,233,559
668645506898350081,586,953
668643542311546881,574,935
668641109086707712,572,1136
668636665813057536,522,1106
668633411083464705,1776,3011
668631377374486528,346,754
668627278264475648,123,337
668625577880875008,140,417
668623201287675904,846,1540
668620235289837568,45,209
668614819948453888,340,649
668587383441514497,1170,1753
668567822092664832,62,262
668544745690562560,248,554
668542336805281792,231,492
668537837512433665,79,265
668528771708952576,242,493
668507509523615744,115,343
668496999348633600,145,435
668484198282485761,250,451
668480044826800133,162,490
668466899341221888,556,937
668297328638447616,318,653
668291999406125056,34,262
668286279830867968,149,532
668274247790391296,248,881
668268907921326080,258,590
668256321989451776,665,1382
668248472370458624,523,1053
668237644992782336,3083,6573
668226093875376128,115,322
668221241640230912,214,534
668204964695683073,206,586
668190681446379520,208,690
668171859951755264,207,523
668154635664932864,335,520
668142349051129856,305,592
668113020489474048,264,707
